scenario,time_days,generated_h2_kg,dissolved_reactor_h2_kg,free_reactor_h2_kg,retained_separator_h2_kg,uncollected_separator_h2_kg,collected_h2_kg,remaining_reactive_fe_kg,water_remaining_kg,salt_kg,salt_molality,free_h2_volume_m3_ideal,gross_electricity_kwh,average_gross_power_kw,initial_pump_electricity_kwh,sensible_heat_kwh_thermal,heater_electricity_kwh,standalone_balance_kwh,warm_pressurized_balance_kwh,h2_ledger_error_kg
ten_year_assumption,62.557843605248216,0.08410522464520455,0.08410522464520455,0.0,0.08410522464520455,0.0,0.0,584.8806204914705,19999.24837829065,5259.852,4.500169121240364,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
ten_year_assumption,66.59646414287093,0.08950064733456949,0.08950064733456949,0.0,0.08950064733456949,0.0,0.0,584.4322197234372,19999.20016110983,5259.852,4.500179970947676,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
ten_year_assumption,70.89581067274219,0.09523984316992619,0.09523984316992619,0.0,0.09523984316992619,0.0,0.0,583.9552487855459,19999.148871737474,5259.852,4.500191512009133,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
ten_year_assumption,75.47271519044087,0.10134440388342518,0.10134440388342518,0.0,0.10134440388342518,0.0,0.0,583.447913240208,19999.094317215116,5259.852,4.500203787854956,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
ten_year_assumption,80.34509633454878,0.10783723580633081,0.10783723580633081,0.0,0.10783723580633081,0.0,0.0,582.908309396624,19999.036292836143,5259.852,4.500216844560601,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
ten_year_assumption,85.5320295383455,0.11474263434185854,0.11474263434185854,0.0,0.10811421195133741,0.0006628422390521136,0.005965580151469023,582.3344181215234,19998.974581480245,5259.852,4.500230730996737,0.0,0.09941639322423126,4.8430391983382265e-05,101.95096961063628,765.4792633333333,805.767645614035,-907.6191988314471,-4.18423779209662,0.0
ten_year_assumption,91.05382171036875,0.122086361896579,0.122086361896579,0.0,0.10811364133627548,0.0013972720560303511,0.012575448504273164,581.7240983624702,19998.908952916965,5259.852,4.500245498986231,0.0,0.20956984932371228,9.590017081249335e-05,101.95096961063628,765.4792633333333,805.767645614035,-907.5090453753476,-4.0740843359971395,0.0
ten_year_assumption,96.93209073621607,0.12989572932122126,0.12989572932122126,0.0,0.10811303454195542,0.0021782694779265838,0.01960442530133926,581.0750803795113,19998.839163077897,5259.852,4.500261203468205,0.0,0.32670774764681876,0.00014043669867456376,101.95096961063628,765.4792633333333,805.767645614035,-907.3919074770245,-3.9569464376740324,0.0
ten_year_assumption,103.189850112838,0.13819968089350432,0.13819968089350432,0.0,0.10811238931965524,0.003008729157384908,0.027078562416464176,580.3849586824546,19998.764953297217,5259.852,4.500277902669265,0.0,0.45126424267037546,0.00018221440148785567,101.95096961063628,765.4792633333333,805.767645614035,-907.267350982001,-3.832389942650476,0.0
ten_year_assumption,109.8515990466672,0.14702888285368168,0.14702888285368168,0.0,0.10811170328689615,0.003891717956678552,0.03502546161010698,579.6511846728913,19998.68604952046,5259.852,4.500295658281914,0.0,0.5836993177324328,0.00022139691289505998,101.95096961063628,765.4792633333333,805.767645614035,-907.1349159069389,-3.699954867588419,-1.4323688901640707e-17
ten_year_assumption,116.94341836831892,0.15641581547728464,0.15641581547728464,0.0,0.10811097392029433,0.00483048415569903,0.04347435740129128,578.8710589922481,19998.60216148171,5259.852,4.5003145356501175,0.0,0.7245001660925192,0.0002581377160144629,101.95096961063628,765.4792633333333,805.767645614035,-906.9941150585788,-3.559154019228332,0.0
ten_year_assumption,124.49307263936984,0.16639486863850378,0.16639486863850378,0.0,0.10811019854814131,0.0058284670090362435,0.052456203081326216,578.0417235797408,19998.51298184957,5259.852,4.500334603961955,0.0,0.8741826243503014,0.0002925807455978642,101.95096961063628,765.4792633333333,805.767645614035,-906.8444326003209,-3.40947156097055,0.0
ten_year_assumption,132.53011885096487,0.17700244078111543,0.17700244078111543,0.0,0.10810937434272165,0.0068893066438393755,0.0620037597945544,577.1601534471375,19998.4181853427,5259.852,4.500355936449167,0.0,1.033292656976249,0.000324860952971448,101.95096961063628,765.4792633333333,805.767645614035,-906.685322567695,-3.2503615283446026,-1.4323688901640707e-17
ten_year_assumption,141.08602213980814,0.18827704117112326,0.18827704117112326,0.0,0.10810849831237512,0.008016854285874812,0.07215168857287334,576.2231481807825,19998.317427816008,5259.852,4.500378610593381,0.0,1.2024078900669342,0.0003551048359924868,101.95096961063628,765.4792633333333,805.767645614035,-906.5162073346044,-3.0812462952539175,0.0
ten_year_assumption,150.19427897456768,0.20025939525555136,0.20025939525555136,0.0,0.10810756729331954,0.009215182796223182,0.08293664516600864,575.2273231854778,19998.210345319087,5259.852,4.500402708338648,0.0,1.382139191691534,0.00038343093612040166,101.95096961063628,765.4792633333333,805.767645614035,-906.3364760329798,-2.901514993629317,0.0
ten_year_assumption,159.89054829497047,0.21299255289422755,0.21299255289422755,0.0,0.108106577941251,0.010488597495297654,0.09439737745767891,574.1691006895974,19998.096553129002,5259.852,4.500428316309842,0.0,1.573132295332219,0.0004099503045749306,101.95096961063628,765.4792633333333,805.767645614035,-906.1454829293391,-2.710521889988632,0.0
ten_year_assumption,170.21279111699846,0.22652199916497925,0.22652199916497925,0.0,0.10810552672274558,0.011841647244223364,0.1065748251980103,573.0447005363292,19997.97564476005,5259.852,4.500455526036315,0.0,1.7760694619248416,0.0004347669394364219,101.95096961063628,765.4792633333333,805.767645614035,-905.9425457627465,-2.50758472339601,0.0
ten_year_assumption,181.2014191507423,0.24089576736639018,0.24089576736639018,0.0,0.1081044099064912,0.013279135745989896,0.11951222171390909,571.8501307922851,19997.847190953868,5259.852,4.500484434180094,0.0,1.9916711748622948,0.0004579781954332208,101.95096961063628,765.4792633333333,805.767645614035,-905.726944049809,-2.291983010458557,0.0
ten_year_assumption,192.8994530127531,0.2561645537549971,0.2561645537549971,0.0,0.108103223554387,0.014806133020061002,0.13325519718054904,570.5811782119653,19997.7107386541,5259.852,4.500515142767649,0.0,2.2206978610138495,0.00047967516805828576,101.95096961063628,765.4792633333333,805.767645614035,-905.4979173636575,-2.062956324307002,1.4323688901640707e-17
ten_year_assumption,205.35269065229562,0.2723818334543292,0.2723818334543292,0.0,0.1081019635125526,0.016427986994177655,0.14785188294759893,569.2333986048321,19997.565809970536,5259.852,4.500547759424156,0.0,2.4639516293217363,0.0004999430535613064,101.95096961063628,765.4792633333333,805.767645614035,-905.2546635953496,-1.8197025559991151,1.4323688901640707e-17
ten_year_assumption,218.60988665089408,0.28960397686018063,0.28960397686018063,0.0,0.10810062540230059,0.018150335145787996,0.16335301631209204,567.8021071611453,19997.411901138832,5259.852,4.500582397608892,0.0,2.7222780168410137,0.0005188614862732467,101.95096961063628,765.4792633333333,805.767645614035,-904.9963372078303,-1.5613761684798377,1.4323688901640707e-17
ten_year_assumption,232.7229430971301,0.30789036573856404,0.30789036573856404,0.0,0.10809920461113552,0.01997911611274285,0.1798120450146857,566.2823688033362,19997.248481482984,5259.852,4.500619176850157,0.0,2.996567730169737,0.0005365048546372225,101.95096961063628,765.4792633333333,805.767645614035,-904.7220474945016,-1.2870864551511145,0.0
ten_year_assumption,247.74711278397046,0.32730350806842634,0.32730350806842634,0.0,0.1080976962838522,0.021920581178457407,0.19728523060611672,564.668988641703,19997.074992389014,5259.852,4.500658222977833,0.0,3.287758368050935,0.0005529425972425931,101.95096961063628,765.4792633333333,805.767645614035,-904.4308568566204,-0.9958958172699166,1.4323688901640707e-17
ten_year_assumption,263.7412155241444,0.347909150518848,0.347909150518848,0.0,0.10809609531382013,0.023981305520502785,0.2158317496845251,562.9565026266963,19996.8908462998,5259.852,4.500699668351367,0.0,3.5968361084926106,0.0005682394800879057,101.95096961063628,765.4792633333333,805.767645614035,-904.1217791161787,-0.6868180768282408,-1.4323688901640707e-17
ten_year_assumption,280.767868430448,0.3697763872684811,0.3697763872684811,0.0,0.10809439633455481,0.026168199093392623,0.23551379184053364,561.1391685051963,19996.69542574259,5259.852,4.500743652080593,0.0,3.924837341022493,0.0005824558562326427,101.95096961063628,765.4792633333333,805.767645614035,-903.7937778836488,-0.35881684429835836,2.864737780328141e-17
ten_year_assumption,298.8937310625262,0.3929777636717184,0.3929777636717184,0.0,0.10809259371169258,0.028488516996002577,0.25639665296402325,559.2109572050612,19996.488082402564,5259.852,4.5007903202364,0.0,4.272850221645447,0.0005956479089374077,101.95096961063628,765.4792633333333,805.767645614035,-903.4457650030258,-0.010803963675404482,-2.864737780328141e-17
ten_year_assumption,318.1897663998844,0.4175893730498644,0.4175893730498644,0.0,0.10809068153550229,0.030949869151436202,0.2785488223629259,557.1655447910445,19996.268136257855,5259.852,4.500839826047802,0.0,4.642016124678159,0.0006078678793370739,101.95096961063628,765.4792633333333,805.767645614035,-903.0765990999931,0.35836193935730787,4.297106670492212e-17
ten_year_assumption,338.7315186628434,0.44369094463471526,0.44369094463471526,0.0,0.10808865361408797,0.03356022910206272,0.3020420619185646,554.9963051560127,19996.034874793608,5259.852,4.500892330081463,0.0,5.033530961872879,0.0006191642796413598,101.95096961063628,765.4792633333333,805.767645614035,-902.6850842627985,0.7498767765520276,0.0
ten_year_assumption,360.5994090691093,0.47136592041485925,0.47136592041485925,0.0,0.10808650346745739,0.03632794169474018,0.32695147525266166,552.6963036344309,19995.78755231525,5259.852,4.500948000399173,0.0,5.4486463350856065,0.0006295820928121846,101.95096961063628,765.4792633333333,805.767645614035,-902.2699688895857,1.164992149764755,0.0
ten_year_assumption,365.0,0.4769212243911741,0.4769212243911741,0.0,0.1080860718625147,0.036883515252865935,0.3319516372757935,552.2346155122848,19995.737906326096,5259.852,4.500959175481416,0.0,5.531974035201099,0.0006315038852969291,101.95096961063628,765.4792633333333,805.767645614035,-902.1866411894702,1.2483198498802475,-1.4323688901640707e-17
ten_year_assumption,383.8790506838491,0.5007015183301998,0.5007015183301998,0.0,0.10808422432265506,0.03926172940075447,0.35335556460679035,550.2582917504167,19995.52538938372,5259.852,4.501007012688146,0.0,5.888670484172161,0.0006391629596268644,101.95096961063628,765.4792633333333,805.767645614035,-901.8299447404992,1.60501629885131,-1.4323688901640707e-17
ten_year_assumption,408.6615835959144,0.5317887789264095,0.5317887789264095,0.0,0.10808180911018425,0.04237069698162252,0.38133627283460275,547.6747033403991,19995.247572398548,5259.852,4.501069550358359,0.0,6.354968986788655,0.0006479453540006654,101.95096961063628,765.4792633333333,805.767645614035,-901.3636462378827,2.0713148014678033,-1.4323688901640707e-17
ten_year_assumption,435.04403173243264,0.564722592217234,0.564722592217234,0.0,0.10807925046197153,0.04566433417552624,0.41097900757973627,544.9376523206568,19994.95325335778,5259.852,4.501135804600402,0.0,6.848965161316305,0.0006559647474113473,101.95096961063628,765.4792633333333,805.767645614035,-900.869650063355,2.5653109759954535,-2.864737780328141e-17
ten_year_assumption,463.1296827086979,0.5996017011082287,0.5996017011082287,0.0,0.10807654071115645,0.04915251603970722,0.44237264435736506,542.0389324027783,19994.6415498274,5259.852,4.5012059743965205,0.0,7.372140118215488,0.0006632537632420605,101.95096961063628,765.4792633333333,805.767645614035,-900.3464751064558,3.0884859328946366,0.0
ten_year_assumption,493.02849220048034,0.6365286773105204,0.6365286773105204,0.0,0.10807367189402353,0.05284550054164968,0.4756095048748472,538.9700190954134,19994.311545156568,5259.852,4.501280266476674,0.0,7.926032398739328,0.000669842321837217,101.95096961063628,765.4792633333333,805.767645614035,-899.792582825932,3.6423782134184766,0.0
ten_year_assumption,524.8575144218751,0.6756098652182365,0.6756098652182365,0.0,0.10807063575442814,0.05675392294638083,0.5107853065174276,535.7220743684854,19993.96228897917,5259.852,4.501358895210516,0.0,8.512237133112931,0.0006757577770487124,101.95096961063628,765.4792633333333,805.767645614035,-899.2063780915583,4.22858294779208,-4.297106670492212e-17
ten_year_assumption,558.7413603940205,0.716955288739851,0.716955288739851,0.0,0.10806742375110535,0.06088878649887455,0.5479990784898711,532.2859543962185,19993.592798046448,5259.852,4.501442082425216,0.0,9.1324046430337,0.0006810250450370567,101.95096961063628,765.4792633333333,805.767645614035,-898.5862105816376,4.848750457712849,-2.864737780328141e-17
ten_year_assumption,594.8126857988053,0.7606785155644957,0.7606785155644957,0.0,0.108064027068291,0.06526144884962046,0.5873530396465843,528.6522208376401,19993.202057439987,5259.852,4.50153005713803,0.0,9.788238405710326,0.0006856667260834941,101.95096961063628,765.4792633333333,805.767645614035,-897.930376818961,5.504584220389474,2.864737780328141e-17
ten_year_assumption,633.2127103275287,0.8068964728134161,0.8068964728134161,0.0,0.10806043663012418,0.0698836036183292,0.6289524325649628,524.8111561573528,19992.789022219207,5259.852,4.501623055191424,0.0,10.481492288695105,0.0006897032201649875,101.95096961063628,765.4792633333333,805.767645614035,-897.2371229359762,6.197838103374253,-4.297106670492212e-17
ten_year_assumption,674.0917705577627,0.8557292074798459,0.8557292074798459,0.0,0.10805664311934378,0.07476725643605021,0.6729053079244521,520.7527835348055,19992.35261956221,5259.852,4.50172131877748,0.0,11.213966956560995,0.000693152837043874,101.95096961063628,765.4792633333333,805.767645614035,-896.5046482681103,6.9303127712401436,-1.0026582231148495e-16
ten_year_assumption,717.6099085229378,0.9072995845055705,0.9072995845055705,0.0,0.10805263700083456,0.07992469475047358,0.7193222527542623,516.4668919564355,19991.891751464,5259.852,4.501825095837132,0.0,11.987505342149781,0.0006960319016278961,101.95096961063628,765.4792633333333,805.767645614035,-895.7311098825215,7.70385115682893,1.4323688901640707e-17
ten_year_assumption,763.9374982789112,0.9617329147895523,0.9617329147895523,0.0,0.10804840855061978,0.08536845062389321,0.7683160556150392,511.9430671309861,19991.40529806082,5259.852,4.501934639318731,0.0,12.803987066824629,0.0006983548553639841,101.95096961063628,765.4792633333333,805.767645614035,-894.9146281578467,8.520332881503776,-1.4323688901640707e-17
ten_year_assumption,813.2559129205325,1.0191565048864166,1.0191565048864166,0.0,0.10804394789094099,0.09111125569954753,0.820001301295928,507.1707289129978,19990.89212165439,5259.852,4.502050206279231,0.0,13.66532168609664,0.0007001343544402829,101.95096961063628,765.4792633333333,805.767645614035,-894.0532935385746,9.381667500775787,4.297106670492212e-17
ten_year_assumption,865.7582346595833,1.079699119646965,1.079699119646965,0.0,0.10803924503210191,0.09716598746148629,0.874493887153377,502.13917596147866,19990.35107151408,5259.852,4.502172056810373,0.0,14.573440629411026,0.0007013813655851486,101.95096961063628,765.4792633333333,805.767645614035,-893.1451745952603,10.289786444090176,-7.161844450820353e-17
ten_year_assumption,921.6500107440589,1.1434903485997554,1.1434903485997554,0.0,0.10803428992179152,0.10354560586779636,0.9319104528101675,496.83763839842646,19989.780989539395,5259.852,4.502300452771183,0.0,15.53028769608144,0.0007021052602686483,101.95096961063628,765.4792633333333,805.767645614035,-892.1883275285899,11.246633510760589,-5.729475560656283e-17
ten_year_assumption,981.1500581782208,1.2106598664972343,1.2106598664972343,0.0,0.10802907250262679,0.11026307939946073,0.9923677145951468,491.25533926308395,19989.18071686821,5259.852,4.502435656307413,0.0,16.53780796372812,0.0007023139081308988,101.95096961063628,765.4792633333333,805.767645614035,-891.1808072609432,12.254153778407268,-1.4323688901640707e-17
ten_year_assumption,1044.4913203939127,1.2813365781822112,1.273427344967461,0.007909233214750315,0.10802358277867825,0.11733129954035328,1.0559816958631798,485.3815655800559,19988.54910151884,5259.852,4.502577928137931,0.0008784697366921545,17.59793496155989,0.0007020137704815616,101.95096961063628,765.4792633333333,805.767645614035,-890.1206802631114,13.314280776239038,-5.729475560656283e-17
ten_year_assumption,1111.9217792270179,1.3556476378064701,1.2733592901339281,0.08228834767254203,0.10801781089174979,0.12476298269147203,1.1228668442232483,479.2057498697209,19987.88500715498,5259.852,4.502727525587779,0.009139675256751488,18.712575958980434,0.0007012099947350082,101.95096961063628,765.4792633333333,805.767645614035,-889.0060392656909,14.428921773659582,1.4323688901640707e-17
ten_year_assumption,1183.7054257694554,1.4337173324953725,1.273287794802403,0.1604295376929694,0.10801174720817885,0.13257055852871935,1.1931350267584744,472.7175629242155,19987.187323062008,5259.852,4.502884700347729,0.01781873032545747,19.883595220929976,0.0006999065106649054,101.95096961063628,765.4792633333333,805.767645614035,-887.8350200037413,15.599941035609124,-1.4323688901640707e-17
ten_year_assumption,1260.123293897616,1.5156658208492888,1.2732127491886724,0.2424530716606163,0.10800538241689911,0.14076604384323893,1.2668943945891507,465.90701864758535,19986.454975420645,5259.852,4.503049695940678,0.026928993018526064,21.112795085828196,0.0006981061293787308,101.95096961063628,765.4792633333333,805.767645614035,-886.6058201388431,16.829140900507344,-1.4323688901640707e-17
ten_year_assumption,1341.4745605235125,1.6016077172609011,1.273134048609421,0.3284736686514802,0.10799870763946204,0.14936090096214386,1.344248108659295,458.76459170981144,19985.68693995842,5259.852,4.503222744876401,0.03648320505614035,22.40189473080715,0.0006958106459253557,101.95096961063628,765.4792633333333,805.767645614035,-885.3167204938642,18.118240545486298,1.5756057791804777e-16
ten_year_assumption,1428.077716876142,1.6916505139702713,1.2730515949278132,0.41859891904245816,0.10799171455263962,0.15836587994176315,1.4252929194758688,451.2813486860679,19984.882256051293,5259.852,4.503404065477973,0.046493316381802686,23.75250650306535,0.0006930209464551798,101.95096961063628,765.4792633333333,805.767645614035,-883.9661087216059,19.4688523177445,-5.729475560656283e-17
ten_year_assumption,1520.271815398641,1.7858928341478926,1.2729652981534714,0.5129275359944211,0.1079843955241223,0.167790843862377,1.5101175947613934,443.44909323883996,19984.040042335273,5259.852,4.5035938583659325,0.05697029095650449,25.16610971669862,0.0006897371208499876,101.95096961063628,765.4792633333333,805.767645614035,-882.5525055079727,20.88245553137777,-1.1458951121312565e-16
ten_year_assumption,1618.4177971428521,1.8844225111673154,1.2728750782012255,0.6115474329660898,0.1079767437616827,0.17764457674056322,1.5988011906650694,435.26052574501637,19983.15951387137,5259.852,4.5037923025899,0.0679238932303305,26.644021842433382,0.0006859585817258947,101.95096961063628,765.4792633333333,805.767645614035,-881.0745933822379,22.36036765711253,0.0
ten_year_assumption,1722.899904858069,1.9873144916867835,1.2727808668107043,0.7145336248760792,0.10796875347598049,0.18793457382108028,1.6914111643897227,426.70941756579487,19982.240000885075,5259.852,4.503999551402327,0.07936245502686137,28.187367054554727,0.0006816841906842323,101.95096961063628,765.4792633333333,805.767645614035,-879.5312481701166,23.903712869233875,-1.4323688901640707e-17
ten_year_assumption,1834.127187306217,2.0946285632912347,1.2726826096260053,0.8219459536652294,0.107960420056944,0.198666814323429,1.7880013289108614,417.79079989695964,19981.28096907371,5259.852,4.504215727675252,0.09129262292391137,29.797042146299503,0.0006769123926383396,101.95096961063628,765.4792633333333,805.767645614035,-877.9215730783718,25.51338796097865,7.161844450820353e-17
ten_year_assumption,1952.5351006928865,2.206406911341476,1.2725802684310592,0.9338266429104171,0.10795174026335695,0.20984551710781188,1.8886096539703072,408.5011668133449,19980.28204144009,5259.852,4.50444091896879,0.10371908664720413,31.47367988341517,0.0006716413589749351,101.95096961063628,765.4792633333333,805.767645614035,-876.2449353412561,27.190025698094317,1.4323688901640707e-17
ten_year_assumption,2078.587213483839,2.3226715144240204,1.2724738235320034,1.050197690892017,0.10794271242491302,0.22147288019991065,1.9932559217991965,398.83869172681494,19979.24302156856,5259.852,4.504675172269573,0.1166442895212748,33.21760993678361,0.0006658691402125659,101.95096961063628,765.4792633333333,805.767645614035,-874.5010052878877,28.933955751462758,-2.864737780328141e-17
ten_year_assumption,2212.7770212813625,2.443421393474254,1.27236327627264,1.171058117201614,0.10793333665555789,0.2335488056818696,2.1019392511368267,388.80345600510486,19978.16391820871,5259.852,4.504918488428822,0.13006812265325118,35.02881762019521,0.0006595938286917654,101.95096961063628,765.4792633333333,805.767645614035,-872.6897976044761,30.74516343487436,-3.7241591144265836e-16
ten_year_assumption,2355.6298788657436,2.5686297363262858,1.2722486516629554,1.2963810846633306,0.10792361507642027,0.24607061212498652,2.214635509124879,378.3976879436551,19977.044970972358,5259.852,4.505170816343182,0.1439876052678562,36.906900759566106,0.0006528137316669825,101.95096961063628,765.4792633333333,805.767645614035,-870.8117144651052,32.62324657424526,-1.1458951121312565e-16
ten_year_assumption,2507.705056965821,2.6982409271733303,1.2721300010936059,1.4261109260797242,0.10791355204603412,0.2590327375127296,2.3312946376145667,367.62600964010556,19975.886676880327,5259.852,4.505432046937076,0.15839655447138173,38.851025135846754,0.0006455275549638444,101.95096961063628,765.4792633333333,805.767645614035,-868.8675900888245,34.567370950525905,-2.005316446229699e-16
ten_year_assumption,2669.5979318109003,2.8321675192218136,1.272007405101237,1.5601601141205763,0.10790315439487203,0.27242643648269405,2.451837928344247,356.4956885898235,19974.689817416867,5259.852,4.505702007023147,0.17328524870060635,40.859879075856874,0.000637734597111844,101.95096961063628,765.4792633333333,805.767645614035,-866.8587361488144,36.576224890536025,2.7215008913117343e-16
ten_year_assumption,2841.94231603616,2.9702871986676924,1.2718809761404908,1.6984062225272014,0.10789243166044599,0.2862394767007245,2.5761552903065215,345.01689000262314,19973.455485661638,5259.852,4.505980453137334,0.1886400902071375,42.93162791295818,0.0006294349535572454,101.95096961063628,765.4792633333333,805.767645614035,-864.7869873117131,38.64797372763733,7.161844450820353e-17
